28	/Motor/RPM	INT32	1473	1473
28	/Motor/Temperature	DOUBLE	35.08	35.08
28	/Controller/Temperature	DOUBLE	39.98	39.98
29	/Dc/0/Voltage	DOUBLE	48.61	48.61
29	/Dc/0/Current	DOUBLE	100.65	100.65
29	/Dc/0/Power	DOUBLE	4892.596500000001	4892.596500000001
29	/Motor/RPM	INT32	1631	1631
29	/Motor/Temperature	DOUBLE	35.77	35.77
29	/Controller/Temperature	DOUBLE	40.84	40.84
30	/Dc/0/Voltage	DOUBLE	47.63	47.63
30	/Dc/0/Current	DOUBLE	111.57	111.57
30	/Dc/0/Power	DOUBLE	5314.0791	5314.0791
30	/Motor/RPM	INT32	1786	1786
30	/Motor/Temperature	DOUBLE	35.07	35.07
30	/Controller/Temperature	DOUBLE	41.81	41.81
31	/Dc/0/Voltage	DOUBLE	48.58	48.58
31	/Dc/0/Current	DOUBLE	112.36	112.36
31	/Dc/0/Power	DOUBLE	5458.4488	5458.4488
31	/Motor/RPM	INT32	1783	1783
31	/Motor/Temperature	DOUBLE	35.78	35.78
31	/Controller/Temperature	DOUBLE	41.72	41.72
32	/Dc/0/Voltage	DOUBLE	47.37	47.37
32	/Dc/0/Current	DOUBLE	109.19	109.19
32	/Dc/0/Power	DOUBLE	5172.3303	5172.3303
32	/Motor/RPM	INT32	1786	1786
32	/Motor/Temperature	DOUBLE	36.09	36.09
32	/Controller/Temperature	DOUBLE	43.1	43.1
33	/Dc/0/Voltage	DOUBLE	48.32	48.32
33	/Dc/0/Current	DOUBLE	111.01	111.01
33	/Dc/0/Power	DOUBLE	5364.0032	5364.0032
33	/Motor/RPM	INT32	1798	1798
33	/Motor/Temperature	DOUBLE	36.01	36.01
33	/Controller/Temperature	DOUBLE	43.53	43.53
34	/Dc/0/Voltage	DOUBLE	47.74	47.74
34	/Dc/0/Current	DOUBLE	111.6	111.6
34	/Dc/0/Power	DOUBLE	5327.784	5327.784
34	/Motor/RPM	INT32	1795	1795
34	/Motor/Temperature	DOUBLE	35.56	35.56
34	/Controller/Temperature	DOUBLE	43.34	43.34
35	/Dc/0/Voltage	DOUBLE	48.45	48.45
35	/Dc/0/Current	DOUBLE	92.83	92.83
35	/Dc/0/Power	DOUBLE	4497.6135	4497.6135
35	/Motor/RPM	INT32	1447	1447
35	/Motor/Temperature	DOUBLE	35.94	35.94
35	/Controller/Temperature	DOUBLE	43.35	43.35
36	/Dc/0/Voltage	DOUBLE	47.83	47.83
36	/Dc/0/Current	DOUBLE	75.86	75.86
36	/Dc/0/Power	DOUBLE	3628.3838	3628.3838
36	/Motor/RPM	INT32	1152	1152
36	/Motor/Temperature	DOUBLE	36.05	36.05
36	/Controller/Temperature	DOUBLE	44.35	44.35
37	/Dc/0/Voltage	DOUBLE	48.3	48.3
37	/Dc/0/Current	DOUBLE	37.17	37.17
37	/Dc/0/Power	DOUBLE	1795.311	1795.311
37	/Motor/RPM	INT32	-381	-381
37	/Motor/Temperature	DOUBLE	35.5	35.5
37	/Controller/Temperature	DOUBLE	43.54	43.54
38	/Dc/0/Voltage	DOUBLE	47.68	47.68
38	/Dc/0/Current	DOUBLE	22.82	22.82
38	/Dc/0/Power	DOUBLE	1088.0576	1088.0576
38	/Motor/RPM	INT32	19	19
38	/Motor/Temperature	DOUBLE	35.56	35.56
38	/Controller/Temperature	DOUBLE	44.12	44.12
39	/Dc/0/Voltage	DOUBLE	48.0	48.0
39	/Dc/0/Current	DOUBLE	21.92	21.92
39	/Dc/0/Power	DOUBLE	1052.16	1052.16
39	/Motor/RPM	INT32	1	1
39	/Motor/Temperature	DOUBLE	24.81	24.81
39	/Controller/Temperature	DOUBLE	25.26	25.26
40	/Dc/0/Voltage	DOUBLE	47.97	47.97
40	/Dc/0/Current	DOUBLE	20.54	20.54
40	/Dc/0/Power	DOUBLE	985.3037999999999	985.3037999999999
40	/Motor/RPM	INT32	6	6
40	/Motor/Temperature	DOUBLE	27.04	27.04
40	/Controller/Temperature	DOUBLE	27.76	27.76
41	/Dc/0/Voltage	DOUBLE	48.05	48.05
41	/Dc/0/Current	DOUBLE	19.29	19.29
41	/Dc/0/Power	DOUBLE	926.8844999999999	926.8844999999999
41	/Motor/RPM	INT32	-6	-6
41	/Motor/Temperature	DOUBLE	28.2	28.2
41	/Controller/Temperature	DOUBLE	30.17	30.17
42	/Dc/0/Voltage	DOUBLE	48.38	48.38
42	/Dc/0/Current	DOUBLE	29.68	29.68
42	/Dc/0/Power	DOUBLE	1435.9184	1435.9184
42	/Motor/RPM	INT32	212	212
42	/Motor/Temperature	DOUBLE	29.13	29.13
42	/Controller/Temperature	DOUBLE	32.22	32.22
43	/Dc/0/Voltage	DOUBLE	47.66	47.66
43	/Dc/0/Current	DOUBLE	39.7	39.7
43	/Dc/0/Power	DOUBLE	1892.102	1892.102
43	/Motor/RPM	INT32	408	408
43	/Motor/Temperature	DOUBLE	30.98	30.98
43	/Controller/Temperature	DOUBLE	33.47	33.47
44	/Dc/0/Voltage	DOUBLE	48.24	48.24
44	/Dc/0/Current	DOUBLE	50.23	50.23
44	/Dc/0/Power	DOUBLE	2423.0951999999997	2423.0951999999997
44	/Motor/RPM	INT32	585	585
44	/Motor/Temperature	DOUBLE	31.79	31.79
44	/Controller/Temperature	DOUBLE	35.02	35.02
45	/Dc/0/Voltage	DOUBLE	47.52	47.52
45	/Dc/0/Current	DOUBLE	59.49	59.49
45	/Dc/0/Power	DOUBLE	2826.9648	2826.9648
45	/Motor/RPM	INT32	798	798
45	/Motor/Temperature	DOUBLE	32.33	32.33
45	/Controller/Temperature	DOUBLE	36.48	36.48
46	/Dc/0/Voltage	DOUBLE	48.34	48.34
46	/Dc/0/Current	DOUBLE	68.28	68.28
46	/Dc/0/Power	DOUBLE	3300.6552	3300.6552
46	/Motor/RPM	INT32	958	958
46	/Motor/Temperature	DOUBLE	33.75	33.75
46	/Controller/Temperature	DOUBLE	37.62	37.62
47	/Dc/0/Voltage	DOUBLE	47.63	47.63
47	/Dc/0/Current	DOUBLE	78.8	78.8
47	/Dc/0/Power	DOUBLE	3753.244	3753.244
47	/Motor/RPM	INT32	1149	1149
47	/Motor/Temperature	DOUBLE	34.04	34.04
47	/Controller/Temperature	DOUBLE	38.39	38.39
48	/Dc/0/Voltage	DOUBLE	48.39	48.39
48	/Dc/0/Current	DOUBLE	86.0	86.0
48	/Dc/0/Power	DOUBLE	4161.54	4161.54
48	/Motor/RPM	INT32	1308	1308
48	/Motor/Temperature	DOUBLE	34.48	34.48
48	/Controller/Temperature	DOUBLE	39.51	39.51
49	/Dc/0/Voltage	DOUBLE	47.41	47.41
49	/Dc/0/Current	DOUBLE	94.9	94.9
49	/Dc/0/Power	DOUBLE	4499.209	4499.209
49	/Motor/RPM	INT32	1485	1485
49	/Motor/Temperature	DOUBLE	35.08	35.08
49	/Controller/Temperature	DOUBLE	39.84	39.84
50	/Dc/0/Voltage	DOUBLE	48.64	48.64
50	/Dc/0/Current	DOUBLE	101.17	101.17
50	/Dc/0/Power	DOUBLE	4920.9088	4920.9088
50	/Motor/RPM	INT32	1626	1626
50	/Motor/Temperature	DOUBLE	35.19	35.19
50	/Controller/Temperature	DOUBLE	41.08	41.08
51	/Dc/0/Voltage	DOUBLE	47.65	47.65
51	/Dc/0/Current	DOUBLE	111.2	111.2
51	/Dc/0/Power	DOUBLE	5298.68	5298.68
51	/Motor/RPM	INT32	1814	1814
51	/Motor/Temperature	DOUBLE	35.45	35.45
51	/Controller/Temperature	DOUBLE	41.94	41.94
52	/Dc/0/Voltage	DOUBLE	48.65	48.65
52	/Dc/0/Current	DOUBLE	108.93	108.93
52	/Dc/0/Power	DOUBLE	5299.4445000000005	5299.4445000000005
52	/Motor/RPM	INT32	1801	1801
52	/Motor/Temperature	DOUBLE	36.2	36.2
52	/Controller/Temperature	DOUBLE	42.56	42.56
53	/Dc/0/Voltage	DOUBLE	47.67	47.67
53	/Dc/0/Current	DOUBLE	108.98	108.98
53	/Dc/0/Power	DOUBLE	5195.0766	5195.0766
53	/Motor/RPM	INT32	1803	1803
53	/Motor/Temperature	DOUBLE	35.51	35.51
53	/Controller/Temperature	DOUBLE	43.12	43.12
54	/Dc/0/Voltage	DOUBLE	48.25	48.25
54	/Dc/0/Current	DOUBLE	111.91	111.91
54	/Dc/0/Power	DOUBLE	5399.6575	5399.6575
54	/Motor/Temperature	DOUBLE	35.75	35.75
54	/Controller/Temperature	DOUBLE	42.88	42.88
55	/Dc/0/Voltage	DOUBLE	47.49	47.49
55	/Dc/0/Current	DOUBLE	108.11	108.11
55	/Dc/0/Power	DOUBLE	5134.1439	5134.1439
55	/Motor/RPM	INT32	1792	1792
55	/Motor/Temperature	DOUBLE	35.33	35.33
55	/Controller/Temperature	DOUBLE	43.72	43.72
56	/Dc/0/Voltage	DOUBLE	48.22	48.22
56	/Dc/0/Current	DOUBLE	95.2	95.2
56	/Dc/0/Power	DOUBLE	4590.544	4590.544
56	/Motor/RPM	INT32	1462	1462
56	/Motor/Temperature	DOUBLE	35.46	35.46
56	/Controller/Temperature	DOUBLE	43.16	43.16
57	/Dc/0/Voltage	DOUBLE	47.57	47.57
57	/Dc/0/Current	DOUBLE	76.59	76.59
57	/Dc/0/Power	DOUBLE	3643.3863	3643.3863
57	/Motor/RPM	INT32	1123	1123
57	/Motor/Temperature	DOUBLE	35.28	35.28
57	/Controller/Temperature	DOUBLE	43.48	43.48
58	/Dc/0/Voltage	DOUBLE	48.09	48.09
58	/Dc/0/Current	DOUBLE	38.37	38.37
58	/Dc/0/Power	DOUBLE	1845.2133000000001	1845.2133000000001
58	/Motor/RPM	INT32	-400	-400
58	/Motor/Temperature	DOUBLE	35.02	35.02
58	/Controller/Temperature	DOUBLE	44.28	44.28
59	/Dc/0/Voltage	DOUBLE	47.81	47.81
59	/Dc/0/Current	DOUBLE	18.78	18.78
59	/Dc/0/Power	DOUBLE	897.8718000000001	897.8718000000001
59	/Motor/RPM	INT32	19	19
59	/Motor/Temperature	DOUBLE	35.29	35.29
59	/Controller/Temperature	DOUBLE	44.15	44.15
60	/Dc/0/Voltage	DOUBLE	47.86	47.86
60	/Dc/0/Current	DOUBLE	21.89	21.89
60	/Dc/0/Power	DOUBLE	1047.6554	1047.6554
60	/Motor/RPM	INT32	-3	-3
60	/Motor/Temperature	DOUBLE	24.7	24.7
60	/Controller/Temperature	DOUBLE	24.85	24.85
