14	/Motor/RPM	INT32	1143	1143
14	/Coolant/Temperature	DOUBLE	30.89	30.89
14	/Controller/Temperature	DOUBLE	44.07	44.07
15	/Dc/0/Voltage	DOUBLE	48.04	48.04
15	/Dc/0/Current	DOUBLE	41.93	41.93
15	/Dc/0/Power	DOUBLE	2014.3172	2014.3172
15	/Motor/Temperature	DOUBLE	35.87	35.87
15	/Motor/RPM	INT32	-400	-400
15	/Motor/Direction	INT32	1	1
15	/Coolant/Temperature	DOUBLE	31.38	31.38
15	/Controller/Temperature	DOUBLE	43.84	43.84
16	/Dc/0/Voltage	DOUBLE	47.79	47.79
16	/Dc/0/Current	DOUBLE	21.55	21.55
16	/Dc/0/Power	DOUBLE	1029.8745000000001	1029.8745000000001
16	/Motor/Temperature	DOUBLE	35.56	35.56
16	/Motor/RPM	INT32	-8	-8
16	/Coolant/Temperature	DOUBLE	30.65	30.65
16	/Controller/Temperature	DOUBLE	44.54	44.54
17	/Dc/0/Voltage	DOUBLE	48.04	48.04
17	/Dc/0/Current	DOUBLE	21.73	21.73
17	/Dc/0/Power	DOUBLE	1043.9092	1043.9092
17	/Motor/Temperature	DOUBLE	25.48	25.48
17	/Motor/RPM	INT32	16	16
17	/Motor/Direction	INT32	2	2
17	/Coolant/Temperature	DOUBLE	22.0	22.0
17	/Controller/Temperature	DOUBLE	24.65	24.65
18	/Dc/0/Voltage	DOUBLE	48.16	48.16
18	/Dc/0/Current	DOUBLE	19.9	19.9
18	/Dc/0/Power	DOUBLE	958.3839999999999	958.3839999999999
18	/Motor/Temperature	DOUBLE	26.38	26.38
18	/Motor/RPM	INT32	6	6
19	/Coolant/Temperature	DOUBLE	22.62	22.62
19	/Controller/Temperature	DOUBLE	28.28	28.28
19	/Dc/0/Voltage	DOUBLE	47.67	47.67
19	/Dc/0/Current	DOUBLE	19.17	19.17
19	/Dc/0/Power	DOUBLE	913.8339000000001	913.8339000000001
19	/Motor/Temperature	DOUBLE	28.48	28.48
19	/Motor/RPM	INT32	-3	-3
19	/Motor/Direction	INT32	1	1
19	/Coolant/Temperature	DOUBLE	25.14	25.14
20	/Controller/Temperature	DOUBLE	30.59	30.59
20	/Dc/0/Voltage	DOUBLE	48.11	48.11
20	/Dc/0/Current	DOUBLE	30.47	30.47
20	/Dc/0/Power	DOUBLE	1465.9116999999999	1465.9116999999999
20	/Motor/Temperature	DOUBLE	29.79	29.79
20	/Motor/RPM	INT32	188	188
20	/Motor/Direction	INT32	2	2
20	/Coolant/Temperature	DOUBLE	25.75	25.75
21	/Controller/Temperature	DOUBLE	32.47	32.47
21	/Dc/0/Voltage	DOUBLE	47.61	47.61
21	/Dc/0/Current	DOUBLE	40.56	40.56
21	/Dc/0/Power	DOUBLE	1931.0616	1931.0616
21	/Motor/Temperature	DOUBLE	30.81	30.81
21	/Motor/RPM	INT32	411	411
21	/Coolant/Temperature	DOUBLE	27.95	27.95
21	/Controller/Temperature	DOUBLE	33.49	33.49
22	/Dc/0/Voltage	DOUBLE	48.5	48.5
22	/Dc/0/Current	DOUBLE	47.13	47.13
22	/Dc/0/Power	DOUBLE	2285.8050000000003	2285.8050000000003
22	/Motor/Temperature	DOUBLE	31.56	31.56
22	/Motor/RPM	INT32	615	615
23	/Coolant/Temperature	DOUBLE	27.78	27.78
23	/Controller/Temperature	DOUBLE	34.79	34.79
23	/Dc/0/Voltage	DOUBLE	47.77	47.77
23	/Dc/0/Current	DOUBLE	60.82	60.82
23	/Dc/0/Power	DOUBLE	2905.3714	2905.3714
23	/Motor/Temperature	DOUBLE	32.91	32.91
23	/Motor/RPM	INT32	791	791
23	/Coolant/Temperature	DOUBLE	28.09	28.09
23	/Controller/Temperature	DOUBLE	35.98	35.98
24	/Dc/0/Voltage	DOUBLE	48.39	48.39
24	/Dc/0/Current	DOUBLE	67.0	67.0
24	/Dc/0/Power	DOUBLE	3242.13	3242.13
24	/Motor/Temperature	DOUBLE	33.48	33.48
24	/Motor/RPM	INT32	965	965
24	/Coolant/Temperature	DOUBLE	28.35	28.35
25	/Controller/Temperature	DOUBLE	37.75	37.75
25	/Dc/0/Voltage	DOUBLE	47.61	47.61
25	/Dc/0/Current	DOUBLE	75.9	75.9
25	/Dc/0/Power	DOUBLE	3613.599	3613.599
25	/Motor/Temperature	DOUBLE	34.13	34.13
25	/Motor/RPM	INT32	1152	1152
25	/Coolant/Temperature	DOUBLE	30.84	30.84
25	/Controller/Temperature	DOUBLE	38.43	38.43
26	/Dc/0/Voltage	DOUBLE	48.5	48.5
26	/Dc/0/Current	DOUBLE	86.89	86.89
26	/Dc/0/Power	DOUBLE	4214.165	4214.165
26	/Motor/Temperature	DOUBLE	34.72	34.72
26	/Motor/RPM	INT32	1317	1317
26	/Coolant/Temperature	DOUBLE	30.6	30.6
26	/Controller/Temperature	DOUBLE	39.72	39.72
27	/Dc/0/Voltage	DOUBLE	47.44	47.44
27	/Dc/0/Current	DOUBLE	95.13	95.13
27	/Dc/0/Power	DOUBLE	4512.967199999999	4512.967199999999
27	/Motor/Temperature	DOUBLE	34.56	34.56
27	/Motor/RPM	INT32	1481	1481
27	/Coolant/Temperature	DOUBLE	30.66	30.66
27	/Controller/Temperature	DOUBLE	39.95	39.95
28	/Dc/0/Voltage	DOUBLE	48.35	48.35
28	/Dc/0/Current	DOUBLE	102.64	102.64
28	/Dc/0/Power	DOUBLE	4962.644	4962.644
28	/Motor/Temperature	DOUBLE	35.63	35.63
28	/Motor/RPM	INT32	1639	1639
28	/Coolant/Temperature	DOUBLE	31.28	31.28
28	/Controller/Temperature	DOUBLE	41.26	41.26
29	/Dc/0/Voltage	DOUBLE	47.56	47.56
29	/Dc/0/Current	DOUBLE	108.55	108.55
29	/Dc/0/Power	DOUBLE	5162.638	5162.638
29	/Motor/Temperature	DOUBLE	35.72	35.72
29	/Motor/RPM	INT32	1813	1813
29	/Coolant/Temperature	DOUBLE	33.12	33.12
30	/Controller/Temperature	DOUBLE	41.58	41.58
30	/Dc/0/Voltage	DOUBLE	48.31	48.31
30	/Dc/0/Current	DOUBLE	110.63	110.63
30	/Dc/0/Power	DOUBLE	5344.5353000000005	5344.5353000000005
30	/Motor/Temperature	DOUBLE	36.17	36.17
30	/Motor/RPM	INT32	1794	1794
30	/Coolant/Temperature	DOUBLE	31.38	31.38
30	/Controller/Temperature	DOUBLE	42.63	42.63
31	/Dc/0/Voltage	DOUBLE	47.56	47.56
31	/Dc/0/Current	DOUBLE	110.83	110.83
31	/Dc/0/Power	DOUBLE	5271.0748	5271.0748
31	/Motor/Temperature	DOUBLE	35.74	35.74
31	/Motor/RPM	INT32	1798	1798
31	/Coolant/Temperature	DOUBLE	30.94	30.94
31	/Controller/Temperature	DOUBLE	42.61	42.61
32	/Dc/0/Voltage	DOUBLE	48.33	48.33
32	/Dc/0/Current	DOUBLE	107.8	107.8
32	/Dc/0/Power	DOUBLE	5209.973999999999	5209.973999999999
32	/Motor/Temperature	DOUBLE	35.95	35.95
32	/Motor/RPM	INT32	1796	1796
32	/Coolant/Temperature	DOUBLE	33.27	33.27
32	/Controller/Temperature	DOUBLE	43.13	43.13
33	/Dc/0/Voltage	DOUBLE	47.75	47.75
33	/Dc/0/Current	DOUBLE	109.67	109.67
33	/Dc/0/Power	DOUBLE	5236.7425	5236.7425
33	/Motor/Temperature	DOUBLE	36.12	36.12
33	/Motor/RPM	INT32	1818	1818
33	/Coolant/Temperature	DOUBLE	31.39	31.39
33	/Controller/Temperature	DOUBLE	43.01	43.01
34	/Dc/0/Voltage	DOUBLE	48.28	48.28
34	/Dc/0/Current	DOUBLE	92.82	92.82
34	/Dc/0/Power	DOUBLE	4481.3496	4481.3496
34	/Motor/Temperature	DOUBLE	35.97	35.97
34	/Motor/RPM	INT32	1452	1452
35	/Coolant/Temperature	DOUBLE	32.04	32.04
35	/Controller/Temperature	DOUBLE	43.66	43.66
35	/Dc/0/Voltage	DOUBLE	47.85	47.85
35	/Dc/0/Current	DOUBLE	78.11	78.11
35	/Dc/0/Power	DOUBLE	3737.5635	3737.5635
35	/Motor/Temperature	DOUBLE	36.01	36.01
35	/Motor/RPM	INT32	1147	1147
35	/Coolant/Temperature	DOUBLE	33.77	33.77
35	/Controller/Temperature	DOUBLE	43.89	43.89
36	/Dc/0/Voltage	DOUBLE	48.22	48.22
36	/Dc/0/Current	DOUBLE	40.95	40.95
36	/Dc/0/Power	DOUBLE	1974.6090000000002	1974.6090000000002
36	/Motor/Temperature	DOUBLE	34.89	34.89
36	/Motor/RPM	INT32	-393	-393
36	/Motor/Direction	INT32	1	1
36	/Coolant/Temperature	DOUBLE	32.61	32.61
36	/Controller/Temperature	DOUBLE	44.4	44.4
37	/Dc/0/Voltage	DOUBLE	47.98	47.98
37	/Dc/0/Current	DOUBLE	18.64	18.64
37	/Dc/0/Power	DOUBLE	894.3471999999999	894.3471999999999
37	/Motor/Temperature	DOUBLE	35.23	35.23
37	/Motor/RPM	INT32	-14	-14
37	/Coolant/Temperature	DOUBLE	30.57	30.57
37	/Controller/Temperature	DOUBLE	44.15	44.15
38	/Dc/0/Voltage	DOUBLE	48.18	48.18
38	/Dc/0/Current	DOUBLE	21.13	21.13
38	/Dc/0/Power	DOUBLE	1018.0433999999999	1018.0433999999999
38	/Motor/Temperature	DOUBLE	24.99	24.99
38	/Motor/RPM	INT32	-5	-5
38	/Coolant/Temperature	DOUBLE	23.11	23.11
38	/Controller/Temperature	DOUBLE	24.71	24.71
39	/Dc/0/Voltage	DOUBLE	47.89	47.89
39	/Dc/0/Current	DOUBLE	21.47	21.47
39	/Dc/0/Power	DOUBLE	1028.1983	1028.1983
39	/Motor/Temperature	DOUBLE	26.49	26.49
39	/Motor/RPM	INT32	-2	-2
39	/Coolant/Temperature	DOUBLE	22.54	22.54
39	/Controller/Temperature	DOUBLE	27.6	27.6
40	/Dc/0/Voltage	DOUBLE	47.75	47.75
40	/Dc/0/Current	DOUBLE	22.27	22.27
40	/Dc/0/Power	DOUBLE	1063.3925	1063.3925
40	/Motor/Temperature	DOUBLE	28.68	28.68
40	/Motor/RPM	INT32	-11	-11
40	/Coolant/Temperature	DOUBLE	24.65	24.65
41	/Controller/Temperature	DOUBLE	30.29	30.29
41	/Dc/0/Voltage	DOUBLE	48.12	48.12
41	/Dc/0/Current	DOUBLE	27.43	27.43
41	/Dc/0/Power	DOUBLE	1319.9316	1319.9316
41	/Motor/Temperature	DOUBLE	29.64	29.64
41	/Motor/RPM	INT32	191	191
41	/Motor/Direction	INT32	2	2
41	/Coolant/Temperature	DOUBLE	26.07	26.07
41	/Controller/Temperature	DOUBLE	32.3	32.3
42	/Dc/0/Voltage	DOUBLE	47.7	47.7
42	/Dc/0/Current	DOUBLE	39.49	39.49
42	/Dc/0/Power	DOUBLE	1883.6730000000002	1883.6730000000002
42	/Motor/Temperature	DOUBLE	30.52	30.52
42	/Motor/RPM	INT32	403	403
42	/Coolant/Temperature	DOUBLE	27.67	27.67
42	/Controller/Temperature	DOUBLE	33.89	33.89
43	/Dc/0/Voltage	DOUBLE	48.47	48.47
43	/Dc/0/Current	DOUBLE	50.7	50.7
43	/Dc/0/Power	DOUBLE	2457.429	2457.429
43	/Motor/Temperature	DOUBLE	31.7	31.7
43	/Motor/RPM	INT32	595	595
43	/Coolant/Temperature	DOUBLE	28.1	28.1
43	/Controller/Temperature	DOUBLE	34.75	34.75
44	/Dc/0/Voltage	DOUBLE	47.79	47.79
44	/Dc/0/Current	DOUBLE	60.56	60.56
44	/Dc/0/Power	DOUBLE	2894.1624	2894.1624
44	/Motor/Temperature	DOUBLE	32.43	32.43
44	/Motor/RPM	INT32	814	814
44	/Coolant/Temperature	DOUBLE	29.67	29.67
44	/Controller/Temperature	DOUBLE	35.98	35.98
45	/Dc/0/Voltage	DOUBLE	48.33	48.33
45	/Dc/0/Current	DOUBLE	70.22	70.22
45	/Dc/0/Power	DOUBLE	3393.7326	3393.7326
46	/Motor/Temperature	DOUBLE	33.05	33.05
46	/Motor/RPM	INT32	950	950
46	/Coolant/Temperature	DOUBLE	29.63	29.63
46	/Controller/Temperature	DOUBLE	37.79	37.79
46	/Dc/0/Voltage	DOUBLE	47.39	47.39
46	/Dc/0/Current	DOUBLE	76.31	76.31
46	/Dc/0/Power	DOUBLE	3616.3309	3616.3309
46	/Motor/Temperature	DOUBLE	33.55	33.55
46	/Motor/RPM	INT32	1128	1128
46	/Coolant/Temperature	DOUBLE	30.72	30.72
47	/Controller/Temperature	DOUBLE	38.7	38.7
47	/Dc/0/Voltage	DOUBLE	48.32	48.32
47	/Dc/0/Current	DOUBLE	86.83	86.83
47	/Dc/0/Power	DOUBLE	4195.6256	4195.6256
48	/Motor/Temperature	DOUBLE	34.64	34.64
48	/Motor/RPM	INT32	1302	1302
48	/Coolant/Temperature	DOUBLE	31.09	31.09
48	/Controller/Temperature	DOUBLE	39.46	39.46
48	/Dc/0/Voltage	DOUBLE	47.52	47.52
48	/Dc/0/Current	DOUBLE	91.82	91.82
48	/Dc/0/Power	DOUBLE	4363.2864	4363.2864
48	/Motor/Temperature	DOUBLE	35.29	35.29
49	/Motor/RPM	INT32	1481	1481
49	/Coolant/Temperature	DOUBLE	29.79	29.79
49	/Controller/Temperature	DOUBLE	40.02	40.02
49	/Dc/0/Voltage	DOUBLE	48.54	48.54
49	/Dc/0/Current	DOUBLE	100.5	100.5
49	/Dc/0/Power	DOUBLE	4878.2699999999995	4878.2699999999995
49	/Motor/Temperature	DOUBLE	35.68	35.68
49	/Motor/RPM	INT32	1644	1644
49	/Coolant/Temperature	DOUBLE	32.15	32.15
50	/Controller/Temperature	DOUBLE	40.94	40.94
50	/Dc/0/Voltage	DOUBLE	47.31	47.31
50	/Dc/0/Current	DOUBLE	110.53	110.53
50	/Dc/0/Power	DOUBLE	5229.174300000001	5229.174300000001
50	/Motor/Temperature	DOUBLE	35.11	35.11
51	/Motor/RPM	INT32	1820	1820
51	/Coolant/Temperature	DOUBLE	31.76	31.76
51	/Controller/Temperature	DOUBLE	41.72	41.72
51	/Dc/0/Voltage	DOUBLE	48.39	48.39
51	/Dc/0/Current	DOUBLE	110.26	110.26
51	/Dc/0/Power	DOUBLE	5335.481400000001	5335.481400000001
51	/Motor/Temperature	DOUBLE	35.85	35.85
51	/Motor/RPM	INT32	1812	1812
51	/Coolant/Temperature	DOUBLE	32.6	32.6
51	/Controller/Temperature	DOUBLE	41.73	41.73
52	/Dc/0/Voltage	DOUBLE	47.37	47.37
52	/Dc/0/Current	DOUBLE	109.81	109.81
52	/Dc/0/Power	DOUBLE	5201.6997	5201.6997
52	/Motor/Temperature	DOUBLE	35.38	35.38
52	/Motor/RPM	INT32	1780	1780
52	/Coolant/Temperature	DOUBLE	31.35	31.35
52	/Controller/Temperature	DOUBLE	43.1	43.1
53	/Dc/0/Voltage	DOUBLE	48.39	48.39
53	/Dc/0/Current	DOUBLE	109.73	109.73
53	/Dc/0/Power	DOUBLE	5309.8347	5309.8347
53	/Motor/Temperature	DOUBLE	35.41	35.41
53	/Motor/RPM	INT32	1801	1801
54	/Coolant/Temperature	DOUBLE	33.06	33.06
54	/Controller/Temperature	DOUBLE	42.81	42.81
54	/Dc/0/Voltage	DOUBLE	47.46	47.46
54	/Dc/0/Current	DOUBLE	108.87	108.87
54	/Dc/0/Power	DOUBLE	5166.970200000001	5166.970200000001
54	/Motor/Temperature	DOUBLE	35.59	35.59
54	/Motor/RPM	INT32	1790	1790
55	/Coolant/Temperature	DOUBLE	33.02	33.02
55	/Controller/Temperature	DOUBLE	43.08	43.08
55	/Dc/0/Voltage	DOUBLE	48.43	48.43
55	/Dc/0/Current	DOUBLE	93.92	93.92
55	/Dc/0/Power	DOUBLE	4548.5456	4548.5456
55	/Motor/Temperature	DOUBLE	35.7	35.7
55	/Motor/RPM	INT32	1453	1453
55	/Coolant/Temperature	DOUBLE	32.0	32.0
56	/Controller/Temperature	DOUBLE	43.89	43.89
56	/Dc/0/Voltage	DOUBLE	47.88	47.88
56	/Dc/0/Current	DOUBLE	76.84	76.84
56	/Dc/0/Power	DOUBLE	3679.0992000000006	3679.0992000000006
56	/Motor/Temperature	DOUBLE	36.02	36.02
56	/Motor/RPM	INT32	1115	1115
56	/Coolant/Temperature	DOUBLE	32.03	32.03
56	/Controller/Temperature	DOUBLE	43.87	43.87
57	/Dc/0/Voltage	DOUBLE	48.24	48.24
57	/Dc/0/Current	DOUBLE	40.27	40.27
57	/Dc/0/Power	DOUBLE	1942.6248000000003	1942.6248000000003
57	/Motor/Temperature	DOUBLE	35.25	35.25
57	/Motor/RPM	INT32	-380	-380
57	/Motor/Direction	INT32	1	1
58	/Coolant/Temperature	DOUBLE	31.78	31.78
58	/Controller/Temperature	DOUBLE	44.46	44.46
58	/Dc/0/Voltage	DOUBLE	47.71	47.71
58	/Dc/0/Current	DOUBLE	20.99	20.99
58	/Dc/0/Power	DOUBLE	1001.4328999999999	1001.4328999999999
58	/Motor/Temperature	DOUBLE	35.52	35.52
59	/Motor/RPM	INT32	-7	-7
59	/Coolant/Temperature	DOUBLE	32.8	32.8
59	/Controller/Temperature	DOUBLE	43.67	43.67
59	/Dc/0/Voltage	DOUBLE	47.95	47.95
59	/Dc/0/Current	DOUBLE	19.14	19.14
59	/Dc/0/Power	DOUBLE	917.763	917.763
59	/Motor/Temperature	DOUBLE	25.38	25.38
60	/Motor/RPM	INT32	20	20
60	/Motor/Direction	INT32	2	2
60	/Coolant/Temperature	DOUBLE	19.82	19.82
60	/Controller/Temperature	DOUBLE	25.14	25.14
