17	/Dc/0/Voltage	DOUBLE	48.03	48.03
17	/Dc/0/Current	DOUBLE	39.02	39.02
17	/Dc/0/Power	DOUBLE	1874.1306000000002	1874.1306000000002
18	/Dc/0/Voltage	DOUBLE	47.99	47.99
18	/Dc/0/Current	DOUBLE	22.06	22.06
18	/Dc/0/Power	DOUBLE	1058.6594	1058.6594
19	/Dc/0/Voltage	DOUBLE	48.17	48.17
19	/Dc/0/Current	DOUBLE	22.12	22.12
19	/Dc/0/Power	DOUBLE	1065.5204	1065.5204
20	/Dc/0/Voltage	DOUBLE	48.15	48.15
20	/Dc/0/Current	DOUBLE	22.38	22.38
20	/Dc/0/Power	DOUBLE	1077.597	1077.597
21	/Dc/0/Voltage	DOUBLE	48.06	48.06
21	/Dc/0/Current	DOUBLE	19.6	19.6
21	/Dc/0/Power	DOUBLE	941.9760000000001	941.9760000000001
22	/Dc/0/Voltage	DOUBLE	48.28	48.28
22	/Dc/0/Current	DOUBLE	21.58	21.58
22	/Dc/0/Power	DOUBLE	1041.8824	1041.8824
23	/Dc/0/Voltage	DOUBLE	47.92	47.92
23	/Dc/0/Current	DOUBLE	20.37	20.37
23	/Dc/0/Power	DOUBLE	976.1304000000001	976.1304000000001
24	/Dc/0/Voltage	DOUBLE	48.26	48.26
24	/Dc/0/Current	DOUBLE	20.08	20.08
24	/Dc/0/Power	DOUBLE	969.0607999999999	969.0607999999999
25	/Dc/0/Voltage	DOUBLE	47.69	47.69
25	/Dc/0/Current	DOUBLE	21.79	21.79
25	/Dc/0/Power	DOUBLE	1039.1651	1039.1651
26	/Dc/0/Voltage	DOUBLE	48.51	48.51
26	/Dc/0/Current	DOUBLE	22.65	22.65
26	/Dc/0/Power	DOUBLE	1098.7514999999999	1098.7514999999999
27	/Dc/0/Voltage	DOUBLE	47.56	47.56
27	/Dc/0/Current	DOUBLE	19.79	19.79
27	/Dc/0/Power	DOUBLE	941.2124	941.2124
28	/Dc/0/Voltage	DOUBLE	48.43	48.43
28	/Dc/0/Current	DOUBLE	20.24	20.24
28	/Dc/0/Power	DOUBLE	980.2231999999999	980.2231999999999
29	/Dc/0/Voltage	DOUBLE	47.43	47.43
29	/Dc/0/Current	DOUBLE	21.16	21.16
29	/Dc/0/Power	DOUBLE	1003.6188	1003.6188
30	/Dc/0/Voltage	DOUBLE	48.52	48.52
30	/Dc/0/Current	DOUBLE	20.26	20.26
30	/Dc/0/Power	DOUBLE	983.0152000000002	983.0152000000002
31	/Dc/0/Voltage	DOUBLE	47.38	47.38
31	/Dc/0/Current	DOUBLE	19.88	19.88
31	/Dc/0/Power	DOUBLE	941.9144	941.9144
32	/Dc/0/Voltage	DOUBLE	48.49	48.49
32	/Dc/0/Current	DOUBLE	20.18	20.18
32	/Dc/0/Power	DOUBLE	978.5282	978.5282
33	/Dc/0/Voltage	DOUBLE	47.58	47.58
33	/Dc/0/Current	DOUBLE	20.09	20.09
33	/Dc/0/Power	DOUBLE	955.8822	955.8822
34	/Dc/0/Voltage	DOUBLE	48.44	48.44
34	/Dc/0/Current	DOUBLE	21.52	21.52
34	/Dc/0/Power	DOUBLE	1042.4288	1042.4288
35	/Dc/0/Voltage	DOUBLE	47.52	47.52
35	/Dc/0/Current	DOUBLE	19.83	19.83
35	/Dc/0/Power	DOUBLE	942.3216	942.3216
36	/Dc/0/Voltage	DOUBLE	48.25	48.25
36	/Dc/0/Current	DOUBLE	19.98	19.98
36	/Dc/0/Power	DOUBLE	964.035	964.035
37	/Dc/0/Voltage	DOUBLE	47.67	47.67
37	/Dc/0/Current	DOUBLE	20.56	20.56
37	/Dc/0/Power	DOUBLE	980.0952	980.0952
38	/Dc/0/Voltage	DOUBLE	48.39	48.39
38	/Dc/0/Current	DOUBLE	19.02	19.02
38	/Dc/0/Power	DOUBLE	920.3778	920.3778
39	/Dc/0/Voltage	DOUBLE	47.86	47.86
39	/Dc/0/Current	DOUBLE	21.56	21.56
39	/Dc/0/Power	DOUBLE	1031.8616	1031.8616
40	/Dc/0/Voltage	DOUBLE	48.36	48.36
40	/Dc/0/Current	DOUBLE	21.39	21.39
40	/Dc/0/Power	DOUBLE	1034.4204	1034.4204
41	/Dc/0/Voltage	DOUBLE	48.05	48.05
41	/Dc/0/Current	DOUBLE	21.26	21.26
41	/Dc/0/Power	DOUBLE	1021.543	1021.543
42	/Dc/0/Voltage	DOUBLE	47.98	47.98
42	/Dc/0/Current	DOUBLE	20.39	20.39
42	/Dc/0/Power	DOUBLE	978.3122	978.3122
43	/Dc/0/Voltage	DOUBLE	48.19	48.19
43	/Dc/0/Current	DOUBLE	21.8	21.8
43	/Dc/0/Power	DOUBLE	1050.542	1050.542
44	/Dc/0/Voltage	DOUBLE	47.9	47.9
44	/Dc/0/Current	DOUBLE	20.16	20.16
44	/Dc/0/Power	DOUBLE	965.664	965.664
45	/Dc/0/Voltage	DOUBLE	48.37	48.37
45	/Dc/0/Current	DOUBLE	19.35	19.35
45	/Dc/0/Power	DOUBLE	935.9595	935.9595
46	/Dc/0/Voltage	DOUBLE	47.57	47.57
46	/Dc/0/Current	DOUBLE	19.32	19.32
46	/Dc/0/Power	DOUBLE	919.0524	919.0524
47	/Dc/0/Voltage	DOUBLE	48.25	48.25
47	/Dc/0/Current	DOUBLE	21.5	21.5
47	/Dc/0/Power	DOUBLE	1037.375	1037.375
48	/Dc/0/Voltage	DOUBLE	47.63	47.63
48	/Dc/0/Current	DOUBLE	19.94	19.94
48	/Dc/0/Power	DOUBLE	949.7422000000001	949.7422000000001
49	/Dc/0/Voltage	DOUBLE	48.48	48.48
49	/Dc/0/Current	DOUBLE	21.3	21.3
49	/Dc/0/Power	DOUBLE	1032.624	1032.624
50	/Dc/0/Voltage	DOUBLE	47.37	47.37
50	/Dc/0/Current	DOUBLE	20.01	20.01
50	/Dc/0/Power	DOUBLE	947.8737	947.8737
51	/Dc/0/Voltage	DOUBLE	48.45	48.45
51	/Dc/0/Current	DOUBLE	20.27	20.27
51	/Dc/0/Power	DOUBLE	982.0815	982.0815
52	/Dc/0/Voltage	DOUBLE	47.67	47.67
52	/Dc/0/Current	DOUBLE	20.19	20.19
52	/Dc/0/Power	DOUBLE	962.4573000000001	962.4573000000001
53	/Dc/0/Voltage	DOUBLE	48.67	48.67
53	/Dc/0/Current	DOUBLE	21.17	21.17
53	/Dc/0/Power	DOUBLE	1030.3439	1030.3439
54	/Dc/0/Voltage	DOUBLE	47.68	47.68
54	/Dc/0/Current	DOUBLE	22.34	22.34
54	/Dc/0/Power	DOUBLE	1065.1712	1065.1712
55	/Dc/0/Voltage	DOUBLE	48.46	48.46
55	/Dc/0/Current	DOUBLE	19.55	19.55
55	/Dc/0/Power	DOUBLE	947.393	947.393
56	/Dc/0/Voltage	DOUBLE	47.42	47.42
56	/Dc/0/Current	DOUBLE	19.82	19.82
56	/Dc/0/Power	DOUBLE	939.8644	939.8644
57	/Dc/0/Voltage	DOUBLE	48.54	48.54
57	/Dc/0/Current	DOUBLE	19.09	19.09
57	/Dc/0/Power	DOUBLE	926.6286	926.6286
58	/Dc/0/Voltage	DOUBLE	47.54	47.54
58	/Dc/0/Current	DOUBLE	20.65	20.65
58	/Dc/0/Power	DOUBLE	981.7009999999999	981.7009999999999
59	/Dc/0/Voltage	DOUBLE	48.29	48.29
59	/Dc/0/Current	DOUBLE	22.2	22.2
59	/Dc/0/Power	DOUBLE	1072.038	1072.038
60	/Dc/0/Voltage	DOUBLE	47.82	47.82
60	/Dc/0/Current	DOUBLE	21.14	21.14
60	/Dc/0/Power	DOUBLE	1010.9148	1010.9148
61	/Dc/0/Voltage	DOUBLE	48.08	48.08
61	/Dc/0/Current	DOUBLE	20.44	20.44
61	/Dc/0/Power	DOUBLE	982.7552000000001	982.7552000000001
