17	/Dc/0/Voltage	DOUBLE	48.03	48.03
17	/Dc/0/Current	DOUBLE	21.43	21.43
17	/Dc/0/Power	DOUBLE	1029.2829	1029.2829
17	/Dc/0/Temperature	DOUBLE	34.69	34.69
18	/Dc/0/Voltage	DOUBLE	47.9	47.9
18	/Dc/0/Current	DOUBLE	19.42	19.42
18	/Dc/0/Power	DOUBLE	930.2180000000001	930.2180000000001
18	/Dc/0/Temperature	DOUBLE	34.74	34.74
19	/Dc/0/Voltage	DOUBLE	48.05	48.05
19	/Dc/0/Current	DOUBLE	21.05	21.05
19	/Dc/0/Power	DOUBLE	1011.4525	1011.4525
19	/Dc/0/Temperature	DOUBLE	34.57	34.57
20	/Dc/0/Voltage	DOUBLE	47.94	47.94
20	/Dc/0/Current	DOUBLE	18.35	18.35
20	/Dc/0/Power	DOUBLE	879.6990000000001	879.6990000000001
20	/Dc/0/Temperature	DOUBLE	33.86	33.86
21	/Dc/0/Voltage	DOUBLE	47.72	47.72
21	/Dc/0/Current	DOUBLE	20.05	20.05
21	/Dc/0/Power	DOUBLE	956.7860000000001	956.7860000000001
21	/Dc/0/Temperature	DOUBLE	33.73	33.73
22	/Dc/0/Voltage	DOUBLE	48.11	48.11
22	/Dc/0/Current	DOUBLE	21.51	21.51
22	/Dc/0/Power	DOUBLE	1034.8461	1034.8461
22	/Dc/0/Temperature	DOUBLE	33.35	33.35
23	/Dc/0/Voltage	DOUBLE	47.6	47.6
23	/Dc/0/Current	DOUBLE	22.07	22.07
23	/Dc/0/Power	DOUBLE	1050.5320000000002	1050.5320000000002
23	/Dc/0/Temperature	DOUBLE	33.88	33.88
24	/Dc/0/Voltage	DOUBLE	48.32	48.32
24	/Dc/0/Current	DOUBLE	22.3	22.3
24	/Dc/0/Power	DOUBLE	1077.536	1077.536
24	/Dc/0/Temperature	DOUBLE	33.62	33.62
25	/Dc/0/Voltage	DOUBLE	47.53	47.53
25	/Dc/0/Current	DOUBLE	20.35	20.35
25	/Dc/0/Power	DOUBLE	967.2355000000001	967.2355000000001
25	/Dc/0/Temperature	DOUBLE	33.32	33.32
26	/Dc/0/Voltage	DOUBLE	48.42	48.42
26	/Dc/0/Current	DOUBLE	19.96	19.96
26	/Dc/0/Power	DOUBLE	966.4632	966.4632
26	/Dc/0/Temperature	DOUBLE	33.66	33.66
27	/Dc/0/Voltage	DOUBLE	47.66	47.66
27	/Dc/0/Current	DOUBLE	20.22	20.22
27	/Dc/0/Power	DOUBLE	963.6851999999999	963.6851999999999
27	/Dc/0/Temperature	DOUBLE	33.5	33.5
28	/Dc/0/Voltage	DOUBLE	48.3	48.3
28	/Dc/0/Current	DOUBLE	21.42	21.42
28	/Dc/0/Power	DOUBLE	1034.586	1034.586
28	/Dc/0/Temperature	DOUBLE	33.92	33.92
29	/Dc/0/Voltage	DOUBLE	47.37	47.37
29	/Dc/0/Current	DOUBLE	20.85	20.85
29	/Dc/0/Power	DOUBLE	987.6645	987.6645
29	/Dc/0/Temperature	DOUBLE	34.1	34.1
30	/Dc/0/Voltage	DOUBLE	48.66	48.66
30	/Dc/0/Current	DOUBLE	18.99	18.99
30	/Dc/0/Power	DOUBLE	924.0533999999999	924.0533999999999
30	/Dc/0/Temperature	DOUBLE	34.5	34.5
31	/Dc/0/Voltage	DOUBLE	47.4	47.4
31	/Dc/0/Current	DOUBLE	21.93	21.93
31	/Dc/0/Power	DOUBLE	1039.482	1039.482
31	/Dc/0/Temperature	DOUBLE	34.83	34.83
32	/Dc/0/Voltage	DOUBLE	48.57	48.57
32	/Dc/0/Current	DOUBLE	19.63	19.63
32	/Dc/0/Power	DOUBLE	953.4291	953.4291
32	/Dc/0/Temperature	DOUBLE	34.8	34.8
33	/Dc/0/Voltage	DOUBLE	47.71	47.71
33	/Dc/0/Current	DOUBLE	21.44	21.44
33	/Dc/0/Power	DOUBLE	1022.9024000000001	1022.9024000000001
33	/Dc/0/Temperature	DOUBLE	35.65	35.65
34	/Dc/0/Voltage	DOUBLE	48.22	48.22
34	/Dc/0/Current	DOUBLE	19.18	19.18
34	/Dc/0/Power	DOUBLE	924.8596	924.8596
34	/Dc/0/Temperature	DOUBLE	35.53	35.53
35	/Dc/0/Voltage	DOUBLE	47.47	47.47
35	/Dc/0/Current	DOUBLE	21.49	21.49
35	/Dc/0/Power	DOUBLE	1020.1302999999999	1020.1302999999999
35	/Dc/0/Temperature	DOUBLE	36.38	36.38
36	/Dc/0/Voltage	DOUBLE	48.46	48.46
36	/Dc/0/Current	DOUBLE	21.36	21.36
36	/Dc/0/Power	DOUBLE	1035.1056	1035.1056
36	/Dc/0/Temperature	DOUBLE	37.43	37.43
37	/Dc/0/Voltage	DOUBLE	47.64	47.64
37	/Dc/0/Current	DOUBLE	21.44	21.44
37	/Dc/0/Power	DOUBLE	1021.4016	1021.4016
37	/Dc/0/Temperature	DOUBLE	37.82	37.82
38	/Dc/0/Voltage	DOUBLE	48.21	48.21
38	/Dc/0/Current	DOUBLE	21.66	21.66
38	/Dc/0/Power	DOUBLE	1044.2286	1044.2286
38	/Dc/0/Temperature	DOUBLE	38.39	38.39
39	/Dc/0/Voltage	DOUBLE	47.86	47.86
39	/Dc/0/Current	DOUBLE	19.63	19.63
39	/Dc/0/Power	DOUBLE	939.4917999999999	939.4917999999999
39	/Dc/0/Temperature	DOUBLE	38.34	38.34
40	/Dc/0/Current	DOUBLE	18.99	18.99
40	/Dc/0/Power	DOUBLE	908.8613999999999	908.8613999999999
40	/Dc/0/Temperature	DOUBLE	39.39	39.39
41	/Dc/0/Voltage	DOUBLE	48.11	48.11
41	/Dc/0/Current	DOUBLE	19.67	19.67
41	/Dc/0/Power	DOUBLE	946.3237	946.3237
42	/Dc/0/Voltage	DOUBLE	48.08	48.08
42	/Dc/0/Current	DOUBLE	18.91	18.91
42	/Dc/0/Power	DOUBLE	909.1927999999999	909.1927999999999
42	/Dc/0/Temperature	DOUBLE	40.22	40.22
43	/Dc/0/Voltage	DOUBLE	48.25	48.25
43	/Dc/0/Current	DOUBLE	22.56	22.56
43	/Dc/0/Power	DOUBLE	1088.52	1088.52
43	/Dc/0/Temperature	DOUBLE	40.71	40.71
44	/Dc/0/Voltage	DOUBLE	47.86	47.86
44	/Dc/0/Current	DOUBLE	21.44	21.44
44	/Dc/0/Power	DOUBLE	1026.1184	1026.1184
44	/Dc/0/Temperature	DOUBLE	41.24	41.24
45	/Dc/0/Voltage	DOUBLE	48.39	48.39
45	/Dc/0/Current	DOUBLE	20.64	20.64
45	/Dc/0/Power	DOUBLE	998.7696000000001	998.7696000000001
45	/Dc/0/Temperature	DOUBLE	41.42	41.42
46	/Dc/0/Voltage	DOUBLE	47.49	47.49
46	/Dc/0/Current	DOUBLE	19.82	19.82
46	/Dc/0/Power	DOUBLE	941.2518	941.2518
46	/Dc/0/Temperature	DOUBLE	41.64	41.64
47	/Dc/0/Voltage	DOUBLE	48.45	48.45
47	/Dc/0/Current	DOUBLE	22.71	22.71
47	/Dc/0/Power	DOUBLE	1100.2995	1100.2995
47	/Dc/0/Temperature	DOUBLE	42.08	42.08
48	/Dc/0/Voltage	DOUBLE	47.53	47.53
48	/Dc/0/Current	DOUBLE	22.35	22.35
48	/Dc/0/Power	DOUBLE	1062.2955000000002	1062.2955000000002
48	/Dc/0/Temperature	DOUBLE	42.34	42.34
49	/Dc/0/Voltage	DOUBLE	48.35	48.35
49	/Dc/0/Current	DOUBLE	22.42	22.42
49	/Dc/0/Power	DOUBLE	1084.007	1084.007
49	/Dc/0/Temperature	DOUBLE	42.05	42.05
50	/Dc/0/Voltage	DOUBLE	47.4	47.4
50	/Dc/0/Current	DOUBLE	20.98	20.98
50	/Dc/0/Power	DOUBLE	994.452	994.452
50	/Dc/0/Temperature	DOUBLE	42.41	42.41
51	/Dc/0/Voltage	DOUBLE	48.44	48.44
51	/Dc/0/Current	DOUBLE	20.08	20.08
51	/Dc/0/Power	DOUBLE	972.6751999999999	972.6751999999999
51	/Dc/0/Temperature	DOUBLE	42.42	42.42
52	/Dc/0/Voltage	DOUBLE	47.53	47.53
52	/Dc/0/Current	DOUBLE	19.09	19.09
52	/Dc/0/Power	DOUBLE	907.3477	907.3477
52	/Dc/0/Temperature	DOUBLE	41.5	41.5
53	/Dc/0/Voltage	DOUBLE	48.62	48.62
53	/Dc/0/Current	DOUBLE	20.03	20.03
53	/Dc/0/Power	DOUBLE	973.8586	973.8586
53	/Dc/0/Temperature	DOUBLE	41.7	41.7
54	/Dc/0/Voltage	DOUBLE	47.65	47.65
54	/Dc/0/Current	DOUBLE	22.58	22.58
54	/Dc/0/Power	DOUBLE	1075.937	1075.937
54	/Dc/0/Temperature	DOUBLE	41.48	41.48
55	/Dc/0/Voltage	DOUBLE	48.37	48.37
55	/Dc/0/Current	DOUBLE	21.82	21.82
55	/Dc/0/Power	DOUBLE	1055.4334	1055.4334
55	/Dc/0/Temperature	DOUBLE	41.36	41.36
56	/Dc/0/Voltage	DOUBLE	47.72	47.72
56	/Dc/0/Current	DOUBLE	22.64	22.64
56	/Dc/0/Power	DOUBLE	1080.3808	1080.3808
56	/Dc/0/Temperature	DOUBLE	41.44	41.44
57	/Dc/0/Voltage	DOUBLE	48.21	48.21
57	/Dc/0/Current	DOUBLE	19.06	19.06
57	/Dc/0/Power	DOUBLE	918.8825999999999	918.8825999999999
57	/Dc/0/Temperature	DOUBLE	40.22	40.22
58	/Dc/0/Voltage	DOUBLE	47.67	47.67
58	/Dc/0/Current	DOUBLE	21.53	21.53
58	/Dc/0/Power	DOUBLE	1026.3351	1026.3351
58	/Dc/0/Temperature	DOUBLE	40.47	40.47
59	/Dc/0/Voltage	DOUBLE	48.4	48.4
59	/Dc/0/Current	DOUBLE	21.21	21.21
59	/Dc/0/Power	DOUBLE	1026.564	1026.564
59	/Dc/0/Temperature	DOUBLE	40.37	40.37
60	/Dc/0/Voltage	DOUBLE	47.79	47.79
60	/Dc/0/Current	DOUBLE	20.37	20.37
60	/Dc/0/Power	DOUBLE	973.4823	973.4823
60	/Dc/0/Temperature	DOUBLE	39.72	39.72
