17	/Dc/0/Current	DOUBLE	19.92	19.92
17	/Dc/0/Power	DOUBLE	954.5664000000002	954.5664000000002
17	/Motor/Temperature	DOUBLE	24.7	24.7
17	/Motor/RPM	INT32	-14	-14
18	/Dc/0/Voltage	DOUBLE	48.06	48.06
18	/Dc/0/Current	DOUBLE	21.01	21.01
18	/Dc/0/Power	DOUBLE	1009.7406000000001	1009.7406000000001
18	/Motor/Temperature	DOUBLE	26.95	26.95
18	/Motor/RPM	INT32	-16	-16
19	/Dc/0/Voltage	DOUBLE	47.97	47.97
19	/Dc/0/Current	DOUBLE	22.44	22.44
19	/Dc/0/Power	DOUBLE	1076.4468	1076.4468
19	/Motor/Temperature	DOUBLE	27.9	27.9
19	/Motor/RPM	INT32	10	10
19	/Motor/Direction	INT32	2	2
20	/Dc/0/Voltage	DOUBLE	48.38	48.38
20	/Dc/0/Current	DOUBLE	31.57	31.57
20	/Dc/0/Power	DOUBLE	1527.3566	1527.3566
20	/Motor/Temperature	DOUBLE	29.32	29.32
20	/Motor/RPM	INT32	218	218
21	/Dc/0/Voltage	DOUBLE	47.71	47.71
21	/Dc/0/Current	DOUBLE	38.13	38.13
21	/Dc/0/Power	DOUBLE	1819.1823000000002	1819.1823000000002
21	/Motor/Temperature	DOUBLE	30.41	30.41
21	/Motor/RPM	INT32	412	412
22	/Dc/0/Voltage	DOUBLE	48.36	48.36
22	/Dc/0/Current	DOUBLE	51.49	51.49
22	/Dc/0/Power	DOUBLE	2490.0564	2490.0564
22	/Motor/Temperature	DOUBLE	32.11	32.11
22	/Motor/RPM	INT32	600	600
23	/Dc/0/Voltage	DOUBLE	47.47	47.47
23	/Dc/0/Current	DOUBLE	60.3	60.3
23	/Dc/0/Power	DOUBLE	2862.441	2862.441
23	/Motor/Temperature	DOUBLE	32.21	32.21
23	/Motor/RPM	INT32	793	793
24	/Dc/0/Voltage	DOUBLE	48.32	48.32
24	/Dc/0/Current	DOUBLE	67.72	67.72
24	/Dc/0/Power	DOUBLE	3272.2304	3272.2304
24	/Motor/Temperature	DOUBLE	33.57	33.57
24	/Motor/RPM	INT32	961	961
25	/Dc/0/Voltage	DOUBLE	47.67	47.67
25	/Dc/0/Current	DOUBLE	76.92	76.92
25	/Dc/0/Power	DOUBLE	3666.7764	3666.7764
25	/Motor/Temperature	DOUBLE	33.87	33.87
25	/Motor/RPM	INT32	1153	1153
26	/Dc/0/Voltage	DOUBLE	48.48	48.48
26	/Dc/0/Current	DOUBLE	84.14	84.14
26	/Dc/0/Power	DOUBLE	4079.1072	4079.1072
26	/Motor/Temperature	DOUBLE	34.17	34.17
26	/Motor/RPM	INT32	1313	1313
27	/Dc/0/Voltage	DOUBLE	47.52	47.52
27	/Dc/0/Current	DOUBLE	92.4	92.4
27	/Dc/0/Power	DOUBLE	4390.848000000001	4390.848000000001
27	/Motor/Temperature	DOUBLE	35.02	35.02
27	/Motor/RPM	INT32	1459	1459
28	/Dc/0/Voltage	DOUBLE	48.45	48.45
28	/Dc/0/Current	DOUBLE	99.72	99.72
28	/Dc/0/Power	DOUBLE	4831.434	4831.434
28	/Motor/Temperature	DOUBLE	35.08	35.08
28	/Motor/RPM	INT32	1647	1647
29	/Dc/0/Voltage	DOUBLE	47.69	47.69
29	/Dc/0/Current	DOUBLE	109.45	109.45
29	/Dc/0/Power	DOUBLE	5219.6705	5219.6705
29	/Motor/Temperature	DOUBLE	35.22	35.22
29	/Motor/RPM	INT32	1816	1816
30	/Dc/0/Voltage	DOUBLE	48.43	48.43
30	/Dc/0/Current	DOUBLE	108.76	108.76
30	/Dc/0/Power	DOUBLE	5267.2468	5267.2468
30	/Motor/Temperature	DOUBLE	36.14	36.14
30	/Motor/RPM	INT32	1782	1782
31	/Dc/0/Voltage	DOUBLE	47.41	47.41
31	/Dc/0/Current	DOUBLE	111.95	111.95
31	/Dc/0/Power	DOUBLE	5307.5495	5307.5495
31	/Motor/Temperature	DOUBLE	35.44	35.44
31	/Motor/RPM	INT32	1801	1801
32	/Dc/0/Voltage	DOUBLE	48.31	48.31
32	/Dc/0/Current	DOUBLE	110.81	110.81
32	/Dc/0/Power	DOUBLE	5353.2311	5353.2311
32	/Motor/Temperature	DOUBLE	35.86	35.86
32	/Motor/RPM	INT32	1789	1789
33	/Dc/0/Voltage	DOUBLE	47.75	47.75
33	/Dc/0/Current	DOUBLE	108.63	108.63
33	/Dc/0/Power	DOUBLE	5187.0824999999995	5187.0824999999995
33	/Motor/Temperature	DOUBLE	35.61	35.61
33	/Motor/RPM	INT32	1807	1807
34	/Dc/0/Voltage	DOUBLE	48.38	48.38
34	/Dc/0/Current	DOUBLE	93.74	93.74
34	/Dc/0/Power	DOUBLE	4535.1412	4535.1412
34	/Motor/Temperature	DOUBLE	36.07	36.07
34	/Motor/RPM	INT32	1457	1457
35	/Dc/0/Voltage	DOUBLE	47.69	47.69
35	/Dc/0/Current	DOUBLE	78.83	78.83
35	/Dc/0/Power	DOUBLE	3759.4026999999996	3759.4026999999996
35	/Motor/Temperature	DOUBLE	35.63	35.63
35	/Motor/RPM	INT32	1127	1127
36	/Dc/0/Voltage	DOUBLE	48.28	48.28
36	/Dc/0/Current	DOUBLE	38.56	38.56
36	/Dc/0/Power	DOUBLE	1861.6768000000002	1861.6768000000002
36	/Motor/Temperature	DOUBLE	35.4	35.4
36	/Motor/RPM	INT32	-400	-400
36	/Motor/Direction	INT32	1	1
37	/Dc/0/Voltage	DOUBLE	47.87	47.87
37	/Dc/0/Current	DOUBLE	21.49	21.49
37	/Dc/0/Power	DOUBLE	1028.7262999999998	1028.7262999999998
37	/Motor/Temperature	DOUBLE	35.3	35.3
37	/Motor/RPM	INT32	-19	-19
38	/Dc/0/Voltage	DOUBLE	48.05	48.05
38	/Dc/0/Current	DOUBLE	21.39	21.39
38	/Dc/0/Power	DOUBLE	1027.7894999999999	1027.7894999999999
38	/Motor/Temperature	DOUBLE	24.67	24.67
38	/Motor/RPM	INT32	-8	-8
39	/Dc/0/Voltage	DOUBLE	48.11	48.11
39	/Dc/0/Current	DOUBLE	19.09	19.09
39	/Dc/0/Power	DOUBLE	918.4199	918.4199
39	/Motor/Temperature	DOUBLE	26.65	26.65
39	/Motor/RPM	INT32	-14	-14
40	/Dc/0/Voltage	DOUBLE	47.88	47.88
40	/Dc/0/Current	DOUBLE	20.36	20.36
40	/Dc/0/Power	DOUBLE	974.8368	974.8368
40	/Motor/Temperature	DOUBLE	28.63	28.63
40	/Motor/RPM	INT32	-6	-6
41	/Dc/0/Voltage	DOUBLE	48.12	48.12
41	/Dc/0/Current	DOUBLE	31.27	31.27
41	/Dc/0/Power	DOUBLE	1504.7124	1504.7124
41	/Motor/Temperature	DOUBLE	29.7	29.7
41	/Motor/RPM	INT32	181	181
42	/Motor/Direction	INT32	2	2
42	/Dc/0/Voltage	DOUBLE	47.56	47.56
42	/Dc/0/Current	DOUBLE	39.67	39.67
42	/Dc/0/Power	DOUBLE	1886.7052	1886.7052
42	/Motor/Temperature	DOUBLE	30.27	30.27
42	/Motor/RPM	INT32	409	409
43	/Dc/0/Voltage	DOUBLE	48.13	48.13
43	/Dc/0/Current	DOUBLE	50.03	50.03
43	/Dc/0/Power	DOUBLE	2407.9439	2407.9439
43	/Motor/Temperature	DOUBLE	31.92	31.92
43	/Motor/RPM	INT32	599	599
44	/Dc/0/Voltage	DOUBLE	47.68	47.68
44	/Dc/0/Current	DOUBLE	60.93	60.93
44	/Dc/0/Power	DOUBLE	2905.1424	2905.1424
44	/Motor/Temperature	DOUBLE	32.29	32.29
44	/Motor/RPM	INT32	781	781
45	/Dc/0/Voltage	DOUBLE	48.23	48.23
45	/Dc/0/Current	DOUBLE	66.41	66.41
45	/Dc/0/Power	DOUBLE	3202.9542999999994	3202.9542999999994
45	/Motor/Temperature	DOUBLE	33.39	33.39
45	/Motor/RPM	INT32	973	973
46	/Dc/0/Voltage	DOUBLE	47.38	47.38
46	/Dc/0/Current	DOUBLE	76.83	76.83
46	/Dc/0/Power	DOUBLE	3640.2054000000003	3640.2054000000003
46	/Motor/Temperature	DOUBLE	33.5	33.5
46	/Motor/RPM	INT32	1118	1118
47	/Dc/0/Voltage	DOUBLE	48.32	48.32
47	/Dc/0/Current	DOUBLE	86.93	86.93
47	/Dc/0/Power	DOUBLE	4200.457600000001	4200.457600000001
47	/Motor/Temperature	DOUBLE	34.42	34.42
47	/Motor/RPM	INT32	1284	1284
48	/Dc/0/Voltage	DOUBLE	47.37	47.37
48	/Dc/0/Current	DOUBLE	91.08	91.08
48	/Dc/0/Power	DOUBLE	4314.4596	4314.4596
48	/Motor/Temperature	DOUBLE	35.39	35.39
48	/Motor/RPM	INT32	1486	1486
49	/Dc/0/Voltage	DOUBLE	48.4	48.4
49	/Dc/0/Current	DOUBLE	101.24	101.24
49	/Dc/0/Power	DOUBLE	4900.016	4900.016
49	/Motor/Temperature	DOUBLE	35.68	35.68
49	/Motor/RPM	INT32	1625	1625
50	/Dc/0/Voltage	DOUBLE	47.51	47.51
50	/Dc/0/Current	DOUBLE	109.03	109.03
50	/Dc/0/Power	DOUBLE	5180.0153	5180.0153
50	/Motor/Temperature	DOUBLE	35.53	35.53
50	/Motor/RPM	INT32	1805	1805
51	/Dc/0/Voltage	DOUBLE	48.3	48.3
51	/Dc/0/Current	DOUBLE	111.34	111.34
51	/Dc/0/Power	DOUBLE	5377.722	5377.722
51	/Motor/Temperature	DOUBLE	35.7	35.7
51	/Motor/RPM	INT32	1803	1803
52	/Dc/0/Voltage	DOUBLE	47.48	47.48
52	/Dc/0/Current	DOUBLE	112.59	112.59
52	/Dc/0/Power	DOUBLE	5345.7732	5345.7732
52	/Motor/Temperature	DOUBLE	35.49	35.49
52	/Motor/RPM	INT32	1802	1802
53	/Dc/0/Voltage	DOUBLE	48.47	48.47
53	/Dc/0/Current	DOUBLE	110.22	110.22
53	/Dc/0/Power	DOUBLE	5342.3634	5342.3634
53	/Motor/Temperature	DOUBLE	35.39	35.39
53	/Motor/RPM	INT32	1815	1815
54	/Dc/0/Voltage	DOUBLE	47.53	47.53
54	/Dc/0/Current	DOUBLE	110.49	110.49
54	/Dc/0/Power	DOUBLE	5251.5896999999995	5251.5896999999995
54	/Motor/Temperature	DOUBLE	35.44	35.44
54	/Motor/RPM	INT32	1806	1806
55	/Dc/0/Voltage	DOUBLE	48.5	48.5
55	/Dc/0/Current	DOUBLE	92.29	92.29
55	/Dc/0/Power	DOUBLE	4476.0650000000005	4476.0650000000005
55	/Motor/Temperature	DOUBLE	35.97	35.97
55	/Motor/RPM	INT32	1458	1458
56	/Dc/0/Voltage	DOUBLE	47.79	47.79
56	/Dc/0/Current	DOUBLE	76.73	76.73
56	/Dc/0/Power	DOUBLE	3666.9267	3666.9267
56	/Motor/Temperature	DOUBLE	35.12	35.12
56	/Motor/RPM	INT32	1133	1133
57	/Dc/0/Voltage	DOUBLE	48.12	48.12
57	/Dc/0/Current	DOUBLE	38.44	38.44
57	/Dc/0/Power	DOUBLE	1849.7327999999998	1849.7327999999998
57	/Motor/Temperature	DOUBLE	35.84	35.84
57	/Motor/RPM	INT32	-385	-385
57	/Motor/Direction	INT32	1	1
58	/Dc/0/Voltage	DOUBLE	47.9	47.9
58	/Dc/0/Current	DOUBLE	18.48	18.48
58	/Dc/0/Power	DOUBLE	885.192	885.192
58	/Motor/Temperature	DOUBLE	35.58	35.58
58	/Motor/RPM	INT32	-15	-15
59	/Dc/0/Voltage	DOUBLE	48.0	48.0
59	/Dc/0/Current	DOUBLE	21.41	21.41
59	/Dc/0/Power	DOUBLE	1027.68	1027.68
59	/Motor/Temperature	DOUBLE	24.75	24.75
59	/Motor/RPM	INT32	-8	-8
